date,value,Flow
30/12/2015,0.2,40.455
30/12/2015,0.2,41.468
31/12/2015,0,42.395
31/12/2015,0,43.049
31/12/2015,0,43.846
31/12/2015,0,44.742
31/12/2015,0,45.502
31/12/2015,0,46.361
31/12/2015,0,47.466
31/12/2015,0,48.774
31/12/2015,0,50.191
31/12/2015,0,51.176
31/12/2015,0,51.819
31/12/2015,0,51.869
31/12/2015,0,51.72
31/12/2015,0,50.979
31/12/2015,0,50.24
31/12/2015,0,49.555
31/12/2015,0,48.823
31/12/2015,0,48.289
31/12/2015,0,47.756
31/12/2015,0,47.467
31/12/2015,0,47.129
31/12/2015,0,46.793
31/12/2015,0,46.841
31/12/2015,0,46.745
31/12/2015,0,46.553
31/12/2015,0,46.314
31/12/2015,0,46.457
31/12/2015,0.2,46.362
31/12/2015,0.2,46.122
31/12/2015,0,45.836
31/12/2015,0,45.931
31/12/2015,0,45.693
31/12/2015,0,45.407
31/12/2015,0,45.265
31/12/2015,0,45.17
31/12/2015,0,45.217
31/12/2015,0.2,44.885
31/12/2015,0,44.696
31/12/2015,0,44.554
31/12/2015,0.2,44.46
31/12/2015,0,44.318
31/12/2015,0,44.365
31/12/2015,0,44.129
31/12/2015,0,44.035
31/12/2015,0,43.894
31/12/2015,0,44.035
31/12/2015,0,43.659
31/12/2015,0,43.753
31/12/2015,0,43.894
31/12/2015,0,43.847
31/12/2015,0,43.706
31/12/2015,0,43.847
31/12/2015,0,43.8
31/12/2015,0,43.706
31/12/2015,0,43.565
31/12/2015,0,43.425
31/12/2015,0,43.471
31/12/2015,0,43.097
31/12/2015,0,43.003
31/12/2015,0,42.583
31/12/2015,0,42.63
31/12/2015,0,42.257
31/12/2015,0.6,42.118
31/12/2015,0.8,42.025
31/12/2015,0.4,42.072
31/12/2015,0,42.165
31/12/2015,0,41.979
31/12/2015,0,41.655
31/12/2015,0,41.562
31/12/2015,1.8,41.423
31/12/2015,0.8,41.239
31/12/2015,0,41.377
31/12/2015,0,41.285
31/12/2015,0,41.193
31/12/2015,0,41.193
31/12/2015,0,41.424
31/12/2015,0,41.516
31/12/2015,0.6,41.979
31/12/2015,0.4,42.584
31/12/2015,0,43.097
31/12/2015,0,43.66
31/12/2015,0.4,44.177
31/12/2015,0,44.461
31/12/2015,0,44.934
31/12/2015,0,45.409
31/12/2015,0,46.267
31/12/2015,0,46.267
31/12/2015,0,46.315
31/12/2015,0,46.267
31/12/2015,0,46.124
31/12/2015,0,45.933
31/12/2015,0,45.599
31/12/2015,0,45.742
31/12/2015,0,45.599
31/12/2015,0,45.838
31/12/2015,0,45.409
01/01/2016,0,45.504
01/01/2016,0,45.409
01/01/2016,0,45.409
01/01/2016,0,45.172
01/01/2016,0,45.172
01/01/2016,0,44.887
01/01/2016,0,44.887
01/01/2016,0,44.698
01/01/2016,0,44.603
01/01/2016,0,44.414
01/01/2016,0,44.414
01/01/2016,0,44.037
01/01/2016,0,43.848
01/01/2016,0,43.849
01/01/2016,0,43.567
01/01/2016,0,43.426
01/01/2016,0,43.285
01/01/2016,0,43.145
01/01/2016,0,42.864
01/01/2016,0,42.724
01/01/2016,0,42.491
01/01/2016,0,42.305
01/01/2016,0,42.212
01/01/2016,0,41.98
01/01/2016,0,41.934
01/01/2016,0,41.61
01/01/2016,0,41.563
01/01/2016,0,41.425
01/01/2016,0,41.286
01/01/2016,0,41.056
01/01/2016,0,41.102
01/01/2016,0,40.826
01/01/2016,0,40.642
01/01/2016,0,40.596
01/01/2016,0,40.504
01/01/2016,0,40.321
01/01/2016,0,40.138
01/01/2016,0,39.955
01/01/2016,0,40.001
01/01/2016,0,39.772
01/01/2016,0,39.454
01/01/2016,0,39.59
01/01/2016,0,39.408
01/01/2016,0,39.408
01/01/2016,0,39.136
01/01/2016,0,38.909
01/01/2016,0,38.638
01/01/2016,0,38.412
01/01/2016,0,38.547
01/01/2016,0,38.232
01/01/2016,0,38.007
01/01/2016,0,38.052
01/01/2016,0,37.782
01/01/2016,0,37.603
01/01/2016,0,37.558
01/01/2016,0,37.468
01/01/2016,0,37.156
01/01/2016,0,37.2
01/01/2016,0,36.977
01/01/2016,0,36.933
01/01/2016,0,37.066
01/01/2016,0,36.888
01/01/2016,0,36.844
01/01/2016,0,36.666
01/01/2016,0,36.533
01/01/2016,0,36.399
01/01/2016,0,36.222
01/01/2016,0,36.045
01/01/2016,0,36.001
01/01/2016,0,35.692
01/01/2016,0,35.428
01/01/2016,0.2,35.296
01/01/2016,0,35.121
01/01/2016,0,34.989
01/01/2016,0,34.639
01/01/2016,0.2,34.596
01/01/2016,0,34.509
01/01/2016,0.2,34.247
01/01/2016,0.4,34.334
01/01/2016,0.2,34.16
01/01/2016,0.4,34.117
01/01/2016,0.4,34.03
01/01/2016,0.4,34.117
01/01/2016,0.2,34.335
01/01/2016,0,34.422
01/01/2016,0,34.378
01/01/2016,0,34.378
01/01/2016,0,34.858
01/01/2016,0,35.121
01/01/2016,0,35.649
01/01/2016,0,35.693
01/01/2016,0,35.737
01/01/2016,0,36.002
01/01/2016,0.2,35.781
01/01/2016,0,35.781
01/01/2016,0.4,35.825
02/01/2016,0.2,35.913
02/01/2016,0.2,36.267
02/01/2016,0.4,36.267
02/01/2016,0.4,36.223
02/01/2016,0.2,36.356
02/01/2016,0,36.046
02/01/2016,0.2,36.002
02/01/2016,0,36.046
02/01/2016,0,36.002
02/01/2016,0.2,35.958
02/01/2016,0,35.958
02/01/2016,0,36.09
02/01/2016,0,36.268
02/01/2016,0,36.489
02/01/2016,0,36.8
02/01/2016,0.2,37.202
02/01/2016,0,37.784
02/01/2016,0,38.098
02/01/2016,0,38.188
02/01/2016,0,37.963
02/01/2016,0,37.829
02/01/2016,0,37.694
02/01/2016,0,37.425
02/01/2016,0,37.291
02/01/2016,0,37.157
02/01/2016,0,37.157
02/01/2016,0.2,36.979
02/01/2016,0,36.934
02/01/2016,0,37.113
02/01/2016,0,37.157
02/01/2016,0,37.157
02/01/2016,0,37.47
02/01/2016,0,37.784
02/01/2016,0,38.009
02/01/2016,0,38.234
02/01/2016,0,38.594
02/01/2016,0,38.956
02/01/2016,0,39.138
02/01/2016,0,39.592
02/01/2016,0,40.049
02/01/2016,0,40.323
02/01/2016,0.4,40.644
02/01/2016,0,40.736
02/01/2016,0.2,40.736
02/01/2016,0.2,41.058
02/01/2016,0.4,41.104
02/01/2016,0,41.105
02/01/2016,0.4,41.151
02/01/2016,0.2,41.335
02/01/2016,0,41.428
02/01/2016,0,41.613
02/01/2016,0.2,41.613
02/01/2016,0,41.751
02/01/2016,0,42.03
02/01/2016,0.2,42.123
02/01/2016,0,42.262
02/01/2016,0,42.588
02/01/2016,0,42.914
02/01/2016,0,43.055
02/01/2016,0.2,43.195
02/01/2016,0,43.476
02/01/2016,0.2,43.336
02/01/2016,0.2,43.336
02/01/2016,0,43.383
02/01/2016,0,43.664
02/01/2016,0.2,43.758
02/01/2016,0.2,44.041
02/01/2016,0.2,44.041
02/01/2016,0,44.229
02/01/2016,0.2,44.182
02/01/2016,0.2,44.182
02/01/2016,0.2,44.418
02/01/2016,0.2,44.465
02/01/2016,0.2,44.607
02/01/2016,0.2,44.796
02/01/2016,0,44.702
02/01/2016,0.2,44.891
02/01/2016,0,44.796
02/01/2016,0,45.223
02/01/2016,0.2,45.413
02/01/2016,0.2,45.413
02/01/2016,0,45.651
02/01/2016,0.2,45.842
02/01/2016,0,45.747
02/01/2016,0,45.747
02/01/2016,0,45.842
02/01/2016,0.2,45.795
02/01/2016,0,45.795
02/01/2016,0,45.699
02/01/2016,0.2,45.747
02/01/2016,0,45.747
02/01/2016,0,45.652
02/01/2016,0,45.747
02/01/2016,0,45.795
02/01/2016,0,45.938
02/01/2016,0,46.177
03/01/2016,0.4,46.464
03/01/2016,0.2,46.8
03/01/2016,0,47.329
03/01/2016,0,47.908
03/01/2016,0.2,48.247
03/01/2016,0,48.344
03/01/2016,0,48.441
03/01/2016,0,48.636
03/01/2016,0,48.83
03/01/2016,0,49.074
03/01/2016,0,48.976
03/01/2016,0,49.171
03/01/2016,0,49.074
03/01/2016,0,48.636
03/01/2016,0,48.636
03/01/2016,0,48.442
03/01/2016,0,48.151
03/01/2016,0,48.054
03/01/2016,0,47.715
03/01/2016,0,47.667
03/01/2016,0.2,47.329
03/01/2016,0,47.04
03/01/2016,0,46.848
03/01/2016,0.2,46.512
03/01/2016,0,46.225
03/01/2016,0.2,46.13
03/01/2016,0,45.891
03/01/2016,0.2,45.748
03/01/2016,0,45.462
03/01/2016,0,45.13
03/01/2016,0,44.892
03/01/2016,0,44.798
03/01/2016,0,44.467
03/01/2016,0,44.325
03/01/2016,0,44.183
03/01/2016,0,43.807
03/01/2016,0,43.666
03/01/2016,0,43.525
03/01/2016,0,43.431
03/01/2016,0,43.244
03/01/2016,0,43.103
03/01/2016,0,43.01
03/01/2016,0,42.916
03/01/2016,0,42.776
03/01/2016,0.2,42.73
03/01/2016,0.4,42.404
03/01/2016,0.4,42.311
03/01/2016,0.8,42.404
03/01/2016,0.6,42.357
03/01/2016,0.8,42.125
03/01/2016,0.4,41.893
03/01/2016,0.4,41.893
03/01/2016,0.6,41.8
03/01/2016,0.6,41.846
03/01/2016,0.6,41.939
03/01/2016,0.6,41.847
03/01/2016,0.8,42.311
03/01/2016,0.8,42.497
03/01/2016,1,42.683
03/01/2016,1,43.385
03/01/2016,0.6,44.09
03/01/2016,0.6,44.609
03/01/2016,1,45.558
03/01/2016,0.6,46.705
03/01/2016,1,47.958
03/01/2016,0.8,49.319
03/01/2016,0.6,51.185
03/01/2016,0.6,53.273
03/01/2016,0.4,55.691
03/01/2016,0.4,58.04
03/01/2016,0.4,60.523
03/01/2016,0.4,63.409
03/01/2016,0.2,66.229
03/01/2016,0.2,69.143
03/01/2016,0,72.723
03/01/2016,0.2,76.955
03/01/2016,0,81.455
03/01/2016,0,85.719
03/01/2016,0,90.186
03/01/2016,0,93.932
03/01/2016,0,97.662
03/01/2016,0,100.762
03/01/2016,0,103.211
03/01/2016,0,105.473
03/01/2016,0,106.99
03/01/2016,0,108.375
03/01/2016,0,109.488
03/01/2016,0,110.325
03/01/2016,0,110.744
03/01/2016,0,111.164
03/01/2016,0,111.304
03/01/2016,0,111.304
03/01/2016,0,111.024
03/01/2016,0,110.954
03/01/2016,0,110.255
03/01/2016,0,109.836
04/01/2016,0,109.001
04/01/2016,0,107.959
04/01/2016,0,107.059
04/01/2016,0,106.3
04/01/2016,0,105.267
04/01/2016,0,104.032
04/01/2016,0,103.143
04/01/2016,0,101.645
04/01/2016,0,100.966
04/01/2016,0,99.884
04/01/2016,0,98.738
04/01/2016,0,97.797
04/01/2016,0,96.659
04/01/2016,0,96.059
04/01/2016,0,95.127
04/01/2016,0,94.198
04/01/2016,0,93.537
04/01/2016,0,92.745
04/01/2016,0,91.89
04/01/2016,0,91.102
04/01/2016,0,90.252
04/01/2016,0,89.6
04/01/2016,0,88.755
04/01/2016,0,88.301
04/01/2016,0,87.589
04/01/2016,0.2,86.75
04/01/2016,0,86.106
04/01/2016,0,85.336
04/01/2016,0,84.568
04/01/2016,0,83.803
04/01/2016,0,83.103
04/01/2016,0,82.089
04/01/2016,0,82.152
04/01/2016,0,80.89
04/01/2016,0,80.073
04/01/2016,0,79.509
04/01/2016,0,78.759
04/01/2016,0,78.074
04/01/2016,0,77.267
04/01/2016,0,76.895
04/01/2016,0,76.092
04/01/2016,0,75.538
04/01/2016,0,74.923
04/01/2016,0,74.127
04/01/2016,0,73.456
04/01/2016,0,72.786
04/01/2016,0,72.179
04/01/2016,0,71.695
04/01/2016,0,70.79
04/01/2016,0,70.452
04/01/2016,0,69.961
04/01/2016,0.2,69.308
04/01/2016,0.2,68.602
04/01/2016,0.4,68.007
04/01/2016,0,67.521
04/01/2016,0.2,67.091
04/01/2016,0.2,66.446
04/01/2016,0,66.017
04/01/2016,0,65.643
04/01/2016,0,65.003
04/01/2016,0.2,64.524
04/01/2016,0,64.258
04/01/2016,0.2,63.676
04/01/2016,0,63.147
04/01/2016,0,62.673
04/01/2016,0,62.252
04/01/2016,0.2,61.727
04/01/2016,0.4,61.204
04/01/2016,0.2,60.891
04/01/2016,0,60.265
04/01/2016,0.2,59.902
04/01/2016,0.2,59.487
04/01/2016,0,59.073
04/01/2016,0,58.66
04/01/2016,0,58.402
04/01/2016,0,57.991
04/01/2016,0,57.734
04/01/2016,0,57.427
04/01/2016,0,57.683
04/01/2016,0,57.529
04/01/2016,0,57.376
04/01/2016,0,57.222
04/01/2016,0,57.324
04/01/2016,0,57.018
04/01/2016,0,56.813
04/01/2016,0,56.405
04/01/2016,0,55.795
04/01/2016,0,55.643
04/01/2016,0,55.289
04/01/2016,0,54.985
04/01/2016,0,54.733
04/01/2016,0.2,54.38
04/01/2016,0,53.978
04/01/2016,0.2,53.727
04/01/2016,0,53.326
04/01/2016,0,53.026
05/01/2016,0,52.826
05/01/2016,0,52.527
05/01/2016,0.4,52.378
05/01/2016,0.6,52.378
05/01/2016,0.8,52.378
05/01/2016,0.8,52.378
05/01/2016,0.2,52.03
05/01/2016,0.2,51.981
05/01/2016,0.2,52.378
05/01/2016,0.6,52.627
05/01/2016,0.2,52.528
05/01/2016,0,52.478
05/01/2016,0,52.528
05/01/2016,0.2,53.126
05/01/2016,0,54.179
05/01/2016,0.2,55.441
05/01/2016,0.2,56.61
05/01/2016,0,57.479
05/01/2016,0,57.838
05/01/2016,0,58.249
05/01/2016,0,58.146
05/01/2016,0,58.352
05/01/2016,0,58.352
05/01/2016,0.2,58.816
05/01/2016,0,59.023
05/01/2016,0,59.074
05/01/2016,0.2,59.178
05/01/2016,0,59.23
05/01/2016,0,59.023
05/01/2016,0.2,59.178
05/01/2016,0,58.868
05/01/2016,0,58.662
05/01/2016,0,58.507
05/01/2016,0,58.25
05/01/2016,0,58.095
05/01/2016,0,57.89
05/01/2016,0.2,57.787
05/01/2016,0,57.839
05/01/2016,0,57.787
05/01/2016,0,57.941
05/01/2016,0,57.787
05/01/2016,0,57.89
05/01/2016,0,57.89
05/01/2016,0,57.993
05/01/2016,0,57.993
05/01/2016,0,57.582
05/01/2016,0,57.634
05/01/2016,0,57.634
05/01/2016,0,57.582
05/01/2016,0,57.634
05/01/2016,0,57.531
05/01/2016,0,57.377
05/01/2016,0,57.224
05/01/2016,0.2,56.917
05/01/2016,0.4,56.815
05/01/2016,0.4,56.611
05/01/2016,0,56.611
05/01/2016,0,56.153
05/01/2016,0,56.051
05/01/2016,0,55.848
05/01/2016,0,55.493
05/01/2016,0,55.442
05/01/2016,0,55.038
05/01/2016,0,54.785
05/01/2016,0,54.785
05/01/2016,0,54.583
05/01/2016,0,54.382
05/01/2016,0,54.332
05/01/2016,0,54.483
05/01/2016,0,54.332
05/01/2016,0,54.583
05/01/2016,0,54.231
05/01/2016,0,54.281
05/01/2016,0,54.03
05/01/2016,0,53.93
05/01/2016,0,53.629
05/01/2016,0,53.578
05/01/2016,0,53.478
05/01/2016,0,53.228
05/01/2016,0,52.829
05/01/2016,0,52.729
05/01/2016,0,52.38
05/01/2016,0,52.231
05/01/2016,0,51.933
05/01/2016,0.2,51.784
05/01/2016,0.6,51.586
05/01/2016,0.8,51.388
05/01/2016,0.8,50.993
05/01/2016,0,50.993
05/01/2016,0,50.845
05/01/2016,0,50.599
05/01/2016,0,50.402
05/01/2016,0,50.648
05/01/2016,0,51.141
05/01/2016,0.2,52.231
05/01/2016,0.2,53.029
06/01/2016,0.2,53.78
06/01/2016,0,53.93
06/01/2016,0,53.679
06/01/2016,0,53.429
06/01/2016,0,52.779
06/01/2016,0.2,52.232
06/01/2016,0,52.033
06/01/2016,0,51.934
06/01/2016,0,51.983
06/01/2016,0,52.033
06/01/2016,0,52.083
06/01/2016,0,52.132
06/01/2016,0,51.785
06/01/2016,0,51.389
06/01/2016,0,51.043
06/01/2016,0,50.6
06/01/2016,0,50.305
06/01/2016,0,50.01
06/01/2016,0.2,50.059
06/01/2016,0.2,49.912
06/01/2016,0.6,49.667
06/01/2016,0.2,49.667
06/01/2016,0,49.423
06/01/2016,0,49.179
06/01/2016,0,48.643
06/01/2016,0,48.207
06/01/2016,0.2,47.868
06/01/2016,0,47.337
06/01/2016,0,46.76
06/01/2016,0,46.52
06/01/2016,0,46.137
06/01/2016,0,45.708
06/01/2016,0,45.469
06/01/2016,0,45.184
06/01/2016,0,44.995
06/01/2016,0,44.663
06/01/2016,0,44.332
06/01/2016,0,44.238
06/01/2016,0,44.002
06/01/2016,0,43.673
06/01/2016,0.2,43.626
06/01/2016,0,43.485
06/01/2016,0,43.392
06/01/2016,0,43.204
06/01/2016,0,43.017
06/01/2016,0,43.064
06/01/2016,0,42.877
06/01/2016,0,42.737
06/01/2016,0,42.644
06/01/2016,0,42.551
06/01/2016,0,42.364
06/01/2016,0,41.993
06/01/2016,0,42.132
06/01/2016,0,41.993
06/01/2016,0,41.622
06/01/2016,0,41.483
06/01/2016,0,41.252
06/01/2016,0,41.022
06/01/2016,0,40.93
06/01/2016,0,40.7
06/01/2016,0,40.608
06/01/2016,0,40.333
06/01/2016,0,40.196
06/01/2016,0,39.967
06/01/2016,0,39.922
06/01/2016,0,39.785
06/01/2016,0,39.42
06/01/2016,0,39.284
06/01/2016,0,39.148
06/01/2016,0,38.966
06/01/2016,0,38.831
06/01/2016,0,38.876
06/01/2016,0,38.469
06/01/2016,0,38.514
06/01/2016,0.2,38.514
06/01/2016,0,38.469
06/01/2016,0,38.379
06/01/2016,0,38.424
06/01/2016,0,38.831
06/01/2016,0,39.831
06/01/2016,0,41.023
06/01/2016,0,41.854
06/01/2016,0,42.319
06/01/2016,0,42.458
06/01/2016,0,42.133
06/01/2016,0,41.808
06/01/2016,0,41.253
06/01/2016,0,40.793
06/01/2016,0,40.471
06/01/2016,0,40.151
06/01/2016,0,39.785
06/01/2016,0,39.285
06/01/2016,0,39.239
06/01/2016,0,38.831
06/01/2016,0,38.741
06/01/2016,0,38.56
